a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u
2872,अर्जुनी,"दूती, कुटनी",गौ,एक नदी जिसे ’करतीया कहते हैं
2873,अर्जुनम्,घास।
2874,अर्णः,सागवान का वृक्ष,एक अक्षर। वर्णमाला का
2875,अर्णवः,"समुद्र, सागर, आलं* भी, फेनयुक्त"
2876,अर्णस्,जल
2877,अर्णोभवः,शंख।
2878,अर्णस्वत्,बहुत अधिक पानी रखने वाला,सागर
2879,अर्तनम्,"निन्दा, फटकार, अपशब्द या गाली।"
2880,अर्तिः,"पीडा, शोक, दुःख",धनुष का किनारा।
2881,अर्तिका,"बड़ी बहन, नाट्य साहित्य में"
2882,अर्थ्,"प्रार्थना करना, याचना करना, गिड़गिड़ाना, मांगना, अनुरोध करना, दीन भाव से मांगना, त्वामिमर्थमर्थयते","प्राप्त करने का प्रयत्न करना, चाहना, इच्छा करना"
2883,अर्थः,"आशय, प्रयोजन, लक्ष्य, उद्देश्य, अभिलाष, इच्छा, ज्ञातार्थो ज्ञानसम्बन्धः श्रोतुं श्रोता प्रवर्तते, सिद्धार्थपरिपंथी","कारण, प्रयोजन, हेतु, साधनअलुपतश्च मुनेः क्रियार्थः","अभिप्राय, तात्पर्य, सार्थकता, आशयतददोषौ शब्दार्थौ-काव्य०१, अर्थोवाच्यश्च लक्ष्यश्च व्यङग्यश्चेति त्रिधामतः","वस्तु या विषय, पदार्थ, सारांशअर्थोहि कन्या परकीय एव","(क) मामला, व्यापार, बात, कार्य, (ख)हित, इच्छा, (ग) विषयसामग्री, विषय-सूचीप्राक् प्रतिपन्नोऽयमर्थोऽङगराजाय","दौलत, धन, सम्पत्ति, रुपयात्यागाय संभृतार्थानाम्","धन या सांसारिक ऐश्वर्य का प्राप्त करना, जीवन के चार पुरुषार्थों में से एककु* ५/३८, अप्यर्थकामौ तस्यास्तां धर्म एव मनीषिणः","(क)उपयोग, हित, लाभ, भलाई, (ख)उपयोग, आवश्यकता, जरूरत, प्रयोजनतथा हि सर्वे तस्यासन् परार्थैकफलगुणाः","मांगना, याचना, प्रार्थना, दावा, याचिका","कार्यवाही, अभियोगविधि*","वस्तुस्थिति, याथार्थ्यजैसा कि यथार्थ, और अर्थतः में-अर्थतत्त्वविद्","रीति, प्रकार, तरीका","रोक, दूर रखना, प्रतिषेध, उन्मूलनमशकार्थो धूमः"
2884,अर्थसिद्धिः,"अभीष्ट सिद्धि, सफलता।"
2885,अर्थतः,"अर्थ या किसी विशेष उद्देश्य का उल्लेख करते हुए, यच्चार्थतो गौरवम्","वस्तुतः, वास्तव में, सचमुचन नामतः केवलमर्थतोऽपि","धन के लिए, लाभ या प्राप्ति के लिएऐश्वर्यादनपेतमीश्वरभयं लोकोर्थतः सेवते",के कारण
2886,अर्थना,"प्रार्थना, अनुरोध, नालिश, याचिका"
2887,अर्थवत्,धनवान,"सार्थक, अभिप्रायः या अर्थ से परिपूर्णअर्थवान् खलु मे राजशब्दः",अर्थ रखने वाला। अर्थवदधातुरप्रत्त्ययः प्रातिपदिकम्,"किसी प्रयोजन को सिद्ध करने वाला, सफल, उपयोगी"
2888,अर्थवत्ता,"धन-दौलत, सम्पत्ति।"
2889,अर्थात्,"सच बात तो यह है कि, निस्सन्देह, वस्तुतः मूषिकेण दण्डो भक्षित इत्यनेन तत्सहचरितमपूषभक्षणमर्थादातातं भवति",परिस्थिति के अनुसार,"कहने का भाव यह है कि, नामों के अनुसार।"
2890,अर्थिकः,"चिल्लाने वाला, चौकीदार","विशेषतः भाट जिसका कर्तव्य दिन के विभिन्न निश्चित समयों कीघोषणा करना है। जैसा कि जागने का, सोने का, या भोजन करने का"
2891,अर्थित,"प्रार्थित, याचित, इच्छित"
2892,अर्थितम्,"चाह, इच्छा, नालिश।"
2893,अर्थिता,"मांगना, प्रार्थना करना","चाह, इच्छा।"
2894,अर्थित्वम्,"मांगना, प्रार्थना करना","चाह, इच्छा।"
2895,अर्थिन्,"प्राप्त करने की चेष्टा करने वाला, अभिलाषी, इच्छुक, कोषदण्डाभ्याम्","अनुरोध करने वाला, या किसी से कुछ मांगने वालाअर्थी वररुचिर्मेऽस्तु",मनोरथ रखने वाला,"याचक, प्रार्थयिता, भिक्षुक, दीन याचक, निवेदक, विवाहार्थीयथाकामार्चितर्थिनां","वादी, अभियोक्ता, प्राभियोजकस धर्मस्थसखः शश्वदर्थिप्रत्यर्थिनां स्वयं  ददर्श संशयच्छेद्यान् व्यवहारानतन्द्रितः"
2896,अर्थिसात्,"भिखारियों के अधिकार में करके, विभज्य मेरुर्न यदर्थिसात्कृतः"
2897,अर्थीय,"पूर्वनिर्दिष्ट, अभिप्रेत, कष्ट उठाना, भाग्य में बदा था, शरीरं यातनार्थीयं",संबंध रखने वालाकर्म चैव तदर्थीयं
2898,अर्थ्य,जिससे सर्वप्रथम याचना की जाय,"योग्य, उचित","उपयुक्त, आशय से इधर उधर न होने वाला, सार्थकस्तुत्यं स्तुतिभिरर्थ्याभिरुपतस्थे सरस्वती","धनी, दौलतमंद","समझदार, बुद्धिमान"
2899,अर्थ्यम्,गेरु
2900,अर्द्,"दुःख देना, व्यथित करना, प्रहार करना, चोट पहुँचाना, मारना, रक्षः सहस्राणि चतुर्दशार्दीत्","माँगना, प्रार्थना करना, निवेदन करनाक निर्गलितांबुगर्भं शरद्घनं नार्दति चातकोऽपि","(क)सताना, पीड़ित करना, दुःखाना, (ख)प्रहार करना, चोट पहुँचाना, घायल करना, वध करना येनार्दिदत् दैत्यपुरं पिनाकी"
2901,अभ्यर्द्,"दुःखाना, सताना, पीड़ित करना।"
2902,अर्दन,"दुःखाने वाला, सताने वाला"
2903,अर्दनम्,"पीड़ा, कष्ट, चिन्ता, उत्तेजना, क्षोभ","जाना, हिलना","पूछना, माँगना","वध करना, चोट पहुँचाना, पीड़ा देना।"
2904,अर्दना,"जाना, हिलना","पूछना, माँगना","वध करना, चोट पहुँचाना, पीड़ा देना।"
2905,अर्ध,"आधा, आधा भाग बनाने वाला"
2906,अर्धम्,"आधा, आधा भाग, सर्वनाशे समुत्पन्ने अर्धं त्यजति पण्डितः, गतमर्धं दिवसस्य"
2907,अर्धह्रस्वः,लघु स्वर का आधा
2908,अर्धक,आधा
2909,अर्धिक,"आधी नाप रखने वाला, स्त्री*-अर्धिकी",आधे भाग का अधिकारी
2910,अर्धिकः,"वर्णसंकर, वैश्यकन्यासमुत्पन्नो ब्राह्मणेन तु संस्कृतः, अर्धिकः स तु विज्ञेयो भोज्यो विप्रैर्न संशयः"
2911,अर्धिन्,आधे भाग का साझीदार।
2912,अर्पणम्,"रखना, स्थिर करना, जमाना, पादार्पणानुग्रहपूतपृष्ठस्","बीच में डालना, रखना","देना, भेंट करना, त्यागनास्वदेहार्पणनिष्क्रियेण","वापस करना, देना, लौटा देना न्यास अमर*","छेदना, गोदनातीक्श्णतुण्डार्पणैर्ग्रीवां नखैः सर्वां व्यदारयत्"
2913,अर्पिसः,"हृदय, हृदय का माँस"
2914,अर्ब्,की ओर जाना,"वध करना, चोट मारना"
2915,अर्बुदः,"सूजन, रसौली, नाना प्रकार की",दस करोड़ की संख्या,भारत के पश्चिम में स्थित आबू पहाड़,साँप,बादल,मांसपिंड,साँप जैसा राक्षस जिसे इन्द्र ने मारा था।
2916,अर्बुदम्,"सूजन, रसौली, नाना प्रकार की",दस करोड़ की संख्या,भारत के पश्चिम में स्थित आबू पहाड़,साँप,बादल,मांसपिंड,साँप जैसा राक्षस जिसे इन्द्र ने मारा था।
2917,अर्वुदः,"सूजन, रसौली, नाना प्रकार की",दस करोड़ की संख्या,भारत के पश्चिम में स्थित आबू पहाड़,साँप,बादल,मांसपिंड,साँप जैसा राक्षस जिसे इन्द्र ने मारा था।
2918,अर्वुदम्,"सूजन, रसौली, नाना प्रकार की",दस करोड़ की संख्या,भारत के पश्चिम में स्थित आबू पहाड़,साँप,बादल,मांसपिंड,साँप जैसा राक्षस जिसे इन्द्र ने मारा था।
2919,अर्भक,"छोटा, सूक्ष्म, थोड़ा",दुबला पतला,मूर्ख,"बच्चा, छौना"
2920,अर्भकः,"बालक, बच्चा, श्रुतस्य यायादयमन्तमर्भकः",किसी जानवर का बच्चा,मूर्ख जड़।
2921,अर्य,"श्रेष्ठ, बढ़िया",आदरणीय
2922,अर्यः,"स्वामी, प्रभु","तीसरे वर्ण का व्यक्ति, वैश्य"
2923,अर्यवर्यः,सम्मान्य वैश्य
2924,अर्यमन्,सूर्य,पितरों के प्रधानपितृनामर्यमा चास्मि,मदार का पौधा।
2925,अर्याणी,वैश्य जाति की स्त्री।
2926,अर्वन्,"घोड़ा, श्लथीकृतप्रग्रहमर्वतां व्रजाः",चन्द्रमा के दस घोड़ों में से एक,इन्द्र,गोकर्ण परिणाम
2927,अर्वती,घोड़ीकुटनी,दूती
2928,अर्वाच्,"इस ओर आते हुए, विप* परञ्च्","की ओर मुड़ा हुआ, किसी से मिलने के लिए आता हुआ",इस ओर होने वाला,नीचे या पीछे होने वाला,"बाद में होने वाला, बाद का"
2929,अर्वाक्,"इस ओर, इधर की तरफ",किसी एक स्थान से,पहलेयत्सृष्टेरर्वाक् सलिलमयं ब्रह्माण्डभूत्,"नीचे की ओर, पीछे, नीचेविप* ऊर्ध्व","बाद में, पश्चात्"
2930,अर्वाक्कूलम्,नदी का निकटस्थ तट।
2931,अर्वाचीन,"आधुनिक, हाल का","उल्टा, विरोधी"
2932,अर्वाचीनम्,इस ओर,के बाद कायदूंर्ध्वं पृथिव्या अर्वाचीनमन्तरिक्षात्
2933,अर्शोघ्नः,"सूरण, भिलावा, क्योंकि कहते है कि यह बवासीर नाशक है"
2934,अर्शस,बवासीर से पीड़ित
2935,अर्ह्,"अधिकारी होना, योग्य होना, किमिव नाष्युमानमरेश्वरान्नार्हति","अधिकार रखना, अधिकारी बननाननु गर्भः पित्र्यं रिक्थमर्हति","योग्य होना, पात्र बननाअर्थना मयि भवद्भिः कर्तुमर्हति","समान होना, योग्य होनान ते गात्राण्युपचारमर्हन्ति","योग्य होना, अनुवाद ‘सकता’न मे वचनमन्यथा भवितुमर्हति","पूजा करना, सम्मान करना","कृपा करना, अनुग्रह करना, प्रसन्न होनाद्वित्राण्यहान्यर्हसि सोढुमर्हन्","सम्मान करना, पूजा करनाराजर्जिहत्तं मधुपर्कपाणिः"
2936,अर्ह,"आदरणीय, आदरयोग्य, पात्र, अधिकारी, अर्हावभोजयन् विप्रो दण्डमर्हति माषकम्","योग्य, दावेदार, अधिकारीनैवार्हः पैतृकं रिक्थं पतितोत्पादितो हि सः","सुहावना, उचित, उपयुकतकेवलं यानमर्हं स्यात्","उचित मूल्य का, कीमत का"
2937,अर्हः,इन्द्र,विष्णु,मूल्यमहार्हशय्यापरिवर्तनच्युतैः
2938,अर्हा,"पूजा, आराधना"
2939,अर्हणम्,"पूजा, आराधना, सम्मान, आदर तथा सम्मान के साथ व्यवहार करना"
2940,अर्हणा,"पूजा, आराधना, सम्मान, आदर तथा सम्मान के साथ व्यवहार करना, अर्हणा मर्हते चक्रुर्मनयो नयचक्षुषे"
2941,अर्हत्,"योग्य, अधिकारी, पूजनीय",बुद्ध,बौद्धधर्म की पुरोहिताई में उच्चतमपद,"जैनियों के पूज्य देवता, तीर्थंकरसर्वज्ञो जितरागादिदोषस्त्रैलोक्यपूजितः, यथास्थितार्थवादी च देवोऽर्हन् परमेश्वरः"
2942,अर्हन्त,"योग्य, अधिकारी"
2943,अर्हन्तः,बुद्ध,बौद्धभिक्षु
2944,अर्हन्ती,"पूजा के योग्य होने का गुण, सम्मान, पूजा, श्रोत्रार्हन्तीचणैर्गुण्यैः"
2945,अर्ह्य,"योग्य, आदरणीय",प्रशंसा के योग्य
2946,अल्,सजाना,योग्य या सक्षम होना,"रोकना, दूर रखनादे* अलम्"
2947,अलम्,बिच्छु का डंक जो उसकी पूछ में होता है,पीली हरताल
2948,अलकः,"घुंघराले बाल, जुल्फें बाल, ललाटिका चन्दनधूसरालका",मस्तक के घूंघर,शरीर पर मला हुआ केसर
2949,अलका,आठ से दश वर्ष तक की आयु की कन्या,यक्षोंके स्वामी कुबेर की राजधानीविभाति यस्यां ललितालकायां मनोहरा वैश्रवणस्य लक्ष्मीः
2950,अलक्तः,"कुछ वृक्षों से निकलने वाली राल, लाल रंग की लाख महावर"
2951,अलक्तकः,"कुछ वृक्षों से निकलने वाली राल, लाल रंग की लाख महावर, चिरोज्झितालक्तकपाटलेन"
2952,अलक्षण,चिह्नरहित,"परिचायक चिह्न से हीन, परिभाषारहित","जिस में कोई अच्छा चिह्न न हो, अशुभ, अपशकुनक्लेशावहा भर्तुरलक्षणाहम्"
2953,अलक्षणम्,बुरा या अशुभ चिह्न,"जो परिभाषा न हो, बुरी परिभाषा"
2954,अलक्षित,"अदृष्ट, अनवलोकित, अलक्षिताभ्युत्पतनो नृपेण"
2955,अलक्ष्मीः,"दुर्भाग्य, बुरी किस्मत, निर्धनता"
2956,अलक्ष्य,"अदृश्य, अज्ञात, अनवलोकित",चिह्नरहित,जिस पर कोई विशिष्ट चिह्न न हो,देखने में नगण्य,"जिसमें कोई बहाना न हो, छल कपट से रहित",अर्थो की दृष्टि से गौण
2957,अलघु,"जो हल्का न हो, भारी, बड़ा स्त्री* अलघु-अलघ्वी","जो छोटा न हो, लम्बाछंदः शास्त्र में","संगीन, गंभीर","गहन, प्रचण्ड, बहुत बड़ा"
2958,अलङ्करणम्,"सजावट, सजाना",आभूषणसृजति तावदशेषगुणाकरं पुरुषरत्नमलङ्करणं भुवः
2959,अलङ्करिष्णु,आभूषणों का शौक़ीन,"सजाने बाला, सजाने की क्रिया में कुशल"
2960,अलङ्कारः,"सजावट, सजाने या अलंकृत करने की क्रिया",आभूषण अलङ्कारः स्वर्गस्य,"अलंकार जिसके शब्दालङ्कार, अर्थालङ्कार तथा शब्दार्थालङ्कार के अनुसार तीन भेद हैं",काव्य के गुण दोष बताने बाला शास्त्र ।
2961,अलङ्कारकः,"आभूषण, सजावट",सजाने वाला
2962,अलङ्कृतिः,सजावट,"आभूषण, कर्णालङ्कृतिः","साहित्यिक आभूषण, अलंकारतददोषौ शब्दार्थौ सगुणावलङ्कृती पुनः क्वापि"
2963,अलङ्क्रिया,"अलङ्कृत करना, आभूषित करना, सजाना। आलं* भी"
2964,अलङ्घनीय,"जो लांघा न जा सके, पार न किया जा सके, जहाँ पहुँचा न जा सके, पहुँच के बाहर ।"
2965,अलजः,एक प्रकार का पक्षी
2966,अलञ्जरः,"मिट्टी का बर्तन, मर्तबान, घड़ा"
2967,अलजुरः,"मिट्टी का बर्तन, मर्तबान, घड़ा"
2968,अलम्,"(क)पर्याप्त, यथेष्ट, काफी, (ख)समकक्ष, तुल्य तस्यालमेषा क्षुघितस्य तृप्त्यै","योग्य, सक्षम अलं भोक्तुम्","बस बहुत चुका, कोई आवश्यकता नहीं, कोई लाभ नहीं अलमन्यथा गृहीत्वा","(क)पूर्ण रुप से, पूरी तरह से, (ख)बहुत, अत्यधिक, बहुत ही अधिक अर्हस्येनं शमयितुमलं वारिधारा सहस्रैः"
2969,अलम्पट,"जो लम्पट या विषयी न हो, शुद्ध चरित्र वाला"
2970,अलम्पटः,अन्तःपुर
2971,अलम्बुषः,"वमन, छर्दि",खुले हुए हाथ की हथेली
2972,अलय,"गृहहीन, आवारा","नाश न होने वाला, अविनश्वर"
2973,अलयः,"अनश्वरता, स्थायित्व","जन्म, उत्पत्ति"
2974,अलर्कः,पागल कुत्ता या मदोन्मत्त व्यक्ति,सफेद मदार
2975,अलले,बहुधा नाटकों में प्रयुक्त होने वाला पैशाची बोली का शब्द जिसका कोई अपना तात्पर्य नहीं
2976,अलवालम्,वृक्ष में पानी देने के लिए जड़ में बना हुआ स्थान,"पानी भरने का स्थान, खाई"
2977,अलस्,न चमकने वाला
2978,अलस,"अक्रिय, स्फूर्तिहीन, सुप्त, आलसी","थका हुआ, श्रान्त, क्लान्तमार्गश्रमादलसशरीरे दारिके","मृदु, कोमल","ढीला, मन्द श्रोणीभारादलसगमना"
2979,अलसक,"अकर्मण्य, सुस्त"
2980,अलसकः,"अफारा, पेट का एक रोग ।"
2981,अलातः,"अंगार  अधजली लकड़ी, निर्बाणालातलाघवम्"
2982,अलातम्,अंगार  अधजली लकड़ी । निर्बाणालातलाघवम्
2983,अलाबुः,लंबी लौकी
2984,अलाबूः,लंबी लौकी
2985,अलाबु,तुमड़ी का बना पान पात्र,तुमड़ी का हलका फल जो पानी पर तैरता है । किं हि नामैतत् अम्बुनि मज्जन्त्यलाबूनि ग्रावाणः प्लवन्त इति
2986,अलारम्,दरवाजा
2987,अलिः,भौंरा,बिच्छू,कौवा,कोयल,मदिरा
2988,अलिकम्,"मस्तक, अलिकेन च हेमकान्तिना"
2989,अलिन्,बिच्छू,भौंरा मलिनिमाऽलिनि माधवयोषिताम्
2990,अलिनी,"भौंरो का झुंड, अरमतालिनी शिलीन्ध्रे"
2991,अलिगर्दः,एक प्रकार का साँप,पानी का साँप
2992,अलिङ्ग,जिसका कोई विशिष्ट चिह्न न हो  चिह्न रहित,बुरे चिह्नों वाला,जिसका कोई लिंग न हो । व्या* में
2993,अलिञ्जरः,जलपात्र,"मिट्टी का बर्तन, मर्तबान, घड़ा"
2994,अलिन्दः,घर के दरवाजे के सामने का चबूतरा मुखालिंदतोरणम्,दरवाजे पर बनी चौकोर जगह
2995,अलिपकः,कोयल,भौंरा,कुत्ता
2996,अलिमकः,मेंढक,कोयला,मधुमक्खी
2997,अलिम्पक,मेंढक,कोयला,मधुमक्खी
2998,अलिवक,मेंढक,कोयला,मधुमक्खी
2999,अलीक,"अप्रिय, अरुचिकर","असत्य, मिथ्या, मनगढ़न्तअलीककोपकान्तेन"
3000,अलीकम्,मस्तक,"मिथ्यात्व, असत्यता"
3001,अलीकिन्,"अरुचिकर, अप्रिय","मिथ्या, छलने वाला"
3002,अलुः,छोटा जलपात्र
3003,अलुक्,"एक समास जिसमें पूर्व पद की विभक्ति का लोप नहीं होता सरसिजम्, आत्मनेपदम्"
3004,अले,बहुधा नाटकों में प्रयुक्त निरर्थक शब्द जो पिशाची बोली में पाये जाते हैं
3005,अलेले,बहुधा नाटकों में प्रयुक्त निरर्थक शब्द जो पिशाची बोली में पाये जाते हैं
3006,अलेपक,बेदाग
3007,अलेपकः,परब्रह्म
3008,अलोक,जो दिखाई न दे लोकालोक इवाचलः,जिसमें लोग न हों,जो मृत्यु के उपरांत किसी दूसरे लोक में नहीं जाता अच्छे कर्म न होने के कारण
3009,अलोकः,जो लोक न हो,"संसार की समाप्ति या नाश, लोगों का अभावरक्ष सर्वानिमाँल्लोकान् नालोकं कर्तुमर्हसि"
3010,अलोकम्,जो लोक न हो,"संसार की समाप्ति या नाश, लोगों का अभावरक्ष सर्वानिमाँल्लोकान् नालोकं कर्तुमर्हसि"
3011,अलोकनम्,"अदृश्यता, दिखाई न देना, अन्तर्ध्यान होना ।"
3012,अलोल,"शान्त, क्षोभरहित","दृढ़, स्थिर",अचंचल,"जो प्यासा न हो, इच्छा रहित"
3013,अलोलुप,इच्छाओं से मुक्त,"जो लालची न हो, बिषयों से उदासीन"
3014,अलौकिक,"जो लोक में प्रचलित न हो, असाधारण, लोकोत्तर, स्त्री*- अलौकिकी","जो सामान्य भाषा में प्रचलित न होधर्म- लेखों के लिए विशिष्ट, श्रेण्य साहित्य में अप्रयुक्त वैदिक",प्राक्काल्पनिक
3015,अलौकिकत्वम्,"किसी शब्द का विरल प्रयोग, अलौकिकत्वादमरः स्वकोषे न यानि नामानि समुल्लिलेख, विलोक्य तैरप्यधुना प्रचारमयं प्रयत्नः पुरुषोत्तमस्य"
3016,अल्प,"तुच्छ, महत्वहीन, नगण्य","छोटा, थोड़ा, सूक्ष्म, जरा साअल्पस्य हेतोर्बहु हातुमिच्छन्","मरणशील, जो थोड़ी देर जीवे","कभी-कभी होने वाला, विरल"
3017,अल्पम्,जरा,"जरा से, कारण से","अनायास, बिना किसी कष्ट या कठिनाई के"
3018,अल्पेन,जरा,"जरा से, कारण सेप्रीतिरल्पेन भिद्यते","अनायास, बिना किसी कष्ट या कठिनाई के"
3019,अल्पात्,जरा,"जरा से, कारण से","अनायास, बिना किसी कष्ट या कठिनाई के"
3020,अल्पक,"छोटा, थोड़ा, स्त्री*- अल्पिका","क्षुद्र, नीचस्त्री*- अल्पिका"
3021,अल्पम्पच,"थोड़ा पकाने वाला, लालची, कंजूस्, मक्खीचूस"
3022,अल्पम्पचः,कृपण
3023,अल्पशः,"थोड़े अंश मे, जरा, थोड़ा बहुशो ददाति आभ्युदयिकेषु, अल्पशः श्राद्धेषु","कभी-कभी, यदा कदा"
3024,अल्पित,घटाया हुआ,"सम्मान की दृष्टि से नीचा, तिरस्कृतमृषा न चक्रोऽल्पितकल्पपादपः"
3025,अल्पिष्ठ,"न्युनातिन्युन, छोटे से छोटा, अत्यन्त छोटा"
3026,अल्पीकृ,"छोटा बनाना, घटाना, संख्या में कमी करना"
3027,अल्पीयस्,"अपेक्षाकृत छोटा, दूसरे से कम, बहुत थोड़ा"
3028,अल्ला,माता संबोधन-अल्ल
3029,अव्,"रक्षा करना, बचाना, यमवतामवतां च धुरि स्थितः","प्रसन्न करना, संतुष्ट करना, सुख देनाविक्रमस्ते न मामवति नाजिते त्वयि","पसन्द करना, कामना करना, इच्छा करना","कृपा करना, उन्नत करना धातुपाठ में इस धातु के और अनेक अर्थ दिये गये हैं, परन्तु श्रेण्य साहित्य में उनका प्रयोग विरल होता है।"
3030,अव,"दूर, परे, फासले पर, नीचे, कई बार आरंभिक ‘अ’ को लुप्त कर दिया जाता है जैसा कि पूर्वापरौ तोयनिधी वगाह्य कु* १/१ में","क्रिया से पूर्व उपसर्ग के रूप में यह प्रकट करता है- क संकल्प, दृढ़ निश्चय - अवधृ, ख विसरण, परिव्याप्ति - अवकृ, ग अनादर - अवज्ञा, घ थोड़ा पन, व्रीहीनवहन्ति ङ आश्रय लेना  सहारा लेना अबलम्ब्, च पवित्रीकरण - अवदात, छ अवमूल्यन्, पराजय - अवहन्ति शत्रून् पराभवति ज आदेश देना - अवक्लृप्, झ अवसाद्, नीचे झुकना - अवतॄ, अवगाह, ञ ज्ञान - अवगम् - अवइ",तत्पुरुष समास के प्रथम खण्ड के रुप में इसका अर्थ होता है - अवक्रुष्ट अवकोकिलः = अवक्रुष्टः कोकिलया सिद्धा०
3031,अवकट,"नीचे की ओर, पीछे की ओर","विपरीत, विरोधी"
3032,अवकटम्,"विरोध, वैपरीत्य"
3033,अवकरः,"धूल, बुहारन"
3034,अवकर्तः,"टुकड़ा, धज्जी"
3035,अवकर्तनम्,"काटना, धज्जियाँ करना"
3036,अवकर्षणम्,"बाहर निकालना, खींचना",निष्कासन
3037,अवकलित,"दृष्ट, अवलोकित",ज्ञात,"लिया हुआ, गृहीत"
3038,अवकाशः,"अवसर, मौका ताते चापद्वितीये वहति रणधुरां को भयस्यावकाशः","पदार्पण, प्रवेश, पहुँच, अन्तर्गमन शुद्धे तु दर्पणतले सुलाभावकाशा","अन्तराल, बीच का स्थान या समय","द्वारक, विवर"
3039,अवकीर्णिन्,"संयम का उल्लंघन करने वाला, ब्रह्मचर्य व्रतको तोड़ देने वाला"
3040,अवकीर्णी,"धर्मनिष्ठ विद्यार्थी, अवकीर्णि भवेद्गत्वा ब्रह्मचारी तु योषितम्, गर्दभं पशुमालभ्य नैर्ऋतं स विशुध्यति"
3041,अवकुञ्चनम्,"झुकाव, मोड़, सिकुड़न"
3042,अवकुण्ठनम्,"घेरना, घेरा डालना","आकृष्ट करना, कस से पकड़ना"
3043,अवकुण्ठित,"घेरा हुआ, परिवेष्टित",आकृष्ट
3044,अवकृष्ट,खींचकर नीचे किया हुआ,दूर हटाया हुआ,"निष्कासित, बाहर निकाला हुआ","घटिया, नीच  पतित, बहिष्कृतविप* उत्कृष्ट या प्रकृष्ट"
3045,अवकृष्टः,"वह नौकर जो झाडू-बुहारु आदि का काम करता है, पणो देयोऽवकृष्टस्य, षडुत्कृष्टस्य वेतनम्"
3046,अवक्लृप्तिः,"संभव, समझना, संभावना, क्वेव भोक्ष्यसे अनवक्लृप्तावेव",उपयुक्ततता
3047,अवकेशिन्,"फलहीन, बंजर, जैसा कि वृक्ष"
3048,अवकोकिल,कोयल द्वारा तिरस्कृत
3049,अवक्र,"जो टेढ़ा न हो, ईमानदार, सच्चा, आलं*"
3050,अवक्रन्द,"शनैः शनैः रुदन करने वाला, दहाड़ने वाला, हिनहिनाने वाला"
3051,अवक्रन्दः,"चिल्लाना, चीख, चीत्कार"
3052,अवक्रन्दनम्,"जोर से चिल्लाना, ऊँचे स्वर से रोना।"
3053,अवक्रमः,"नीचे उतरना, उतार"
3054,अवक्रयः,मूल्य,"मजदूरी, किराया, खेत का भाड़ा","किराये पर देना, पट्टे पर देना","कर या राजस्व, शुक्लराजग्राह्यं द्रव्यम्"
3055,अवक्रान्तिः,उतार,उपागम
3056,अवक्रिया,"भूल, चूक"
3057,अवक्रोशः,बेमेल ध्वनि,कोसना,"दुर्वचन, निन्दा"
3058,अवक्लेदः,"टपकना, ओस पड़ना","कचलहू, पीप"
3059,अवक्लेदनम्,"बूंद बूंद टपकना, ओस या कुहरे का गिरना"
3060,अवक्वणः,बेसुरा अलाप
3061,अवक्वाथः,अधूरा पचन या अधूरा उबालना
3062,अवक्षयः,"नाश, वरबादी, ध्वंस, तबाही"
3063,अवक्षयणम्,बुझाने के साधन आग आदि को
3064,अवक्षेपः,"लांछन, निन्दा",आक्षेप
3065,अवक्षेपणम्,"नीचे की ओर फेंकना, कर्म के पाँच प्रकारों में से एक, दे* ‘कर्म’","घृणा, नफ़रत","बदनामी, लांछन","पराजित करना, दमन करना"
3066,अवक्षेपणी,"बागडोर, लगाम"
3067,अवखण्डनम्,"बांटना, नष्ट करना"
3068,अवखातम्,गहरी खाई
3069,अवगणनम्,"अवज्ञा, तिरस्कार, अवहेलना","निन्दा, लांछन","अपमान, मानभंग"
3070,अवगण्डः,फोड़ा फुंसी जो गाल पर होती है ।
3071,अवगतिः,"ज्ञान, प्रत्यक्षीकरण, समझ, सत्य ओर निश्चित ज्ञान, ब्रह्मावगतिहि पुरुषार्थः ब्रह्मावगतिस्त्वप्रतिज्ञाता"
3072,अवगमः,"निकट जाना, नीचे उतरना","समझना, प्रत्यक्षीकरण, ज्ञान"
3073,अवगमनम्,"निकट जाना, नीचे उतरना","समझना, प्रत्यक्षीकरण, ज्ञान"
3074,अवगाढ,"डुबकी लगाया हुआ, घुसा हुआ, डूबा हुआ, अमृतह्रदमिवावगाढोऽस्मि","नीचे दबाया गया, नीचा, गहराअभ्युन्नता पुरस्तादवगाढा जघनगौरवात्पश्चात्","घनीभूत, जमा हुआजैसे रक्त"
3075,अवगाहः,"स्नान, सुभगसलिलावगाहाः","डुबकी लगाना, डुबाना, घुसनापरदेशावगाहनात्","निष्णात होना, सीख लेनाआलं*",स्नानागार
3076,अवगाहनम्,स्नान,"डुबकी लगाना, डुबाना, घुसना","निष्णात होना, सीख लेनाआलं*",स्नानागार
3077,अवगीत,"बेमेल स्वर से गाया हुआ, बुरी तरह से गाया हुआ","धमकाया हुआ, गाली दिया हुआ, कोसा गया","दुष्ट, बदमाश",गाना द्वारा व्यंग्यात्मक ढंग सेचोट किया गया
3078,अवगीतम्,"व्यंग्यगान, परिहास","धिक्कार, लांछन"
3079,अवगुणः,"अपराध, दोष, बुराई, अन्यदोषं परावगुणम्"
3080,अवगुण्ठनम्,"घूंघट निकालना, छिपाना, बुर्का ओढ़ना",पर्दाअवगुण्ठनसंवीता कुलजाभिसरेद्यदि,"घूंघट, बुर्का"
